360|5300|0100001244|2019|001|SA|20190301|20190301|Reclas saldo balanza|RECLAS SALDO BAL|FBR2||00000000|00000000||40|S||||S|||||15000.00 |15000.00 |0.00 |15000.00 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000||0.00 |0.00000 |0.00 |0.00 |0.00 |00000000||Reclas saldo balanza||||7001010601|RFBU|||0.00 |00000000|000|GEA||||||000000|0000||||00000000|00000000|||X|||||||||||||||||7001010601||||X|||00000000||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 ||||||0.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||1544.80 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |E||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|0 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||0000||||||||000000|||00000000
360|5300|0100001244|2019|002|SA|20190301|20190301|Reclas saldo balanza|RECLAS SALDO BAL|FBR2||00000000|00000000||50|S||||H|||||-15000.00 |-15000.00 |-0.00 |-15000.00 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000||0.00 |0.00000 |0.00 |0.00 |0.00 |00000000||Reclas saldo balanza||||7001011901|RFBU|||0.00 |00000000|000|GEA||||||000000|0000||||00000000|00000000|||X|||||||||||||||||7001011901||||X|||00000000||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 ||||||0.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||1544.80 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |E||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|0 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||0000||||||||000000|||00000000
360|5300|1500000168|2019|001|KZ|20190301|20190301|20190301-CB02T||F110||20190301|20190301|1500000168|25|K||||S|GFM||||18322.37 |18322.37 |0.00 |18322.37 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000||0.00 |0.00000 |0.00 |0.00 |0.00 |00000000|          00000|||||2401129025|RFBU|||0.00 |00000000|000|GEA||||||000000|0000||||00000000|00000000||X|X|X||||||||||||X||X|2401010700|2401010700||0000103842||X||          00000|20190301||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 |T|||MV1||18322.37 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||1886.96 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|2 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000168|2019|002|KZ|20190301|20190301|20190301-CB02T||F110||20190301|20190301|0100000985|50|S||||H|||||-18322.37 |-18322.37 |-0.00 |-18322.37 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000|ZAH|0.00 |0.00000 |0.00 |0.00 |0.00 |20190301|1500000168|||||1102020103|RFBU|B1||18322.37-|20190301|000|GEA||||||000000|0000||||00000000|00000000|||X|X||||||||||||X||||1102020103||||X|||00000000||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 ||||MV1||0.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||1886.96 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|0 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000170|2019|001|KZ|20190301|20190301|20190301-CB03T||F110||20190301|20190301|1500000170|25|K||||S|GFM||||214037.43 |214037.43 |0.00 |214037.43 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000||0.00 |0.00000 |0.00 |0.00 |0.00 |00000000|          00000|||||2401129025|RFBU|||0.00 |00000000|000|GEA||||||000000|0000||||00000000|00000000||X|X|X||||||||||||X||X|2401010700|2401010700||0000100036||X||          00000|20190301||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 |T|||MV1||214037.43 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||22042.99 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|2 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000170|2019|002|KZ|20190301|20190301|20190301-CB03T||F110||20190301|20190301|0100000985|50|S||||H|||||-214037.43 |-214037.43 |-0.00 |-214037.43 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000|ZAH|0.00 |0.00000 |0.00 |0.00 |0.00 |20190301|1500000170|||||1102020103|RFBU|B1||214037.43-|20190301|000|GEA||||||000000|0000||||00000000|00000000|||X|X||||||||||||X||||1102020103||||X|||00000000||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 ||||MV1||0.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||22042.99 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|0 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000171|2019|001|KZ|20190301|20190301|20190301-CB04T||F110||20190301|20190301|1500000171|25|K||||S|GFM||||85800.00 |85800.00 |0.00 |85800.00 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000||0.00 |0.00000 |0.00 |0.00 |0.00 |00000000|          00000|||||2401129025|RFBU|||0.00 |00000000|000|GEA||||||000000|0000||||00000000|00000000||X|X|X||||||||||||X||X|2401010700|2401010700||0000104059||X||          00000|20190301||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 |T|||MV1||85800.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||8836.25 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|2 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000171|2019|002|KZ|20190301|20190301|20190301-CB04T||F110||20190301|20190301|0100000985|50|S||||H|||||-85800.00 |-85800.00 |-0.00 |-85800.00 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000|ZAH|0.00 |0.00000 |0.00 |0.00 |0.00 |20190301|1500000171|||||1102020103|RFBU|B1||85800.00-|20190301|000|GEA||||||000000|0000||||00000000|00000000|||X|X||||||||||||X||||1102020103||||X|||00000000||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 ||||MV1||0.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||8836.25 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|0 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000175|2019|001|KZ|20190301|20190301|20190301-CB05T||F110||20190301|20190301|1500000175|25|K||||S|GFM||||45632.00 |45632.00 |0.00 |45632.00 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000||0.00 |0.00000 |0.00 |0.00 |0.00 |00000000|          00000|||||2401129025|RFBU|||0.00 |00000000|000|GEA||||||000000|0000||||00000000|00000000||X|X|X||||||||||||X||X|2401010700|2401010700||0000101948||X||          00000|20190301||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 |T|||MV1||45632.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||4699.49 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|2 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
360|5300|1500000175|2019|002|KZ|20190301|20190301|20190301-CB05T||F110||20190301|20190301|0100000985|50|S||||H|||||-45632.00 |-45632.00 |-0.00 |-45632.00 |MXN|0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 ||||000|ZAH|0.00 |0.00000 |0.00 |0.00 |0.00 |20190301|1500000175|||||1102020103|RFBU|B1||45632.00-|20190301|000|GEA||||||000000|0000||||00000000|00000000|||X|X||||||||||||X||||1102020103||||X|||00000000||0 |0 |0 |0.000 |0.000 |0.00 |0.00 |0.00 ||||MV1||0.00 ||0.00 |0.00 ||0.00 |0.00 ||0.00 |0.00 ||0000|000|||00000000||||00000000|000000||00000000||0000|000|||0000||00000000|0.00 ||0.00 |||00000000|0|||||0.00 ||0.00 |0.00 |0.00 |0.00 |||0.000 ||0.000 ||0.000 |||00000|00|||0 ||||0.00 |0.00 |0.00 |0.00 ||0.00 |||||||||||||000|0.00 |0.00 |||||||||||||00000000|0.000000 ||||0000000000|00000000|00000000|0000000000|0000||||||00000||4699.49 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |||||||||0.00 |0.00 |||||000|0.00 ||000||000|||||00|00|00|00||||||0.00 ||00000000|||00000000|0 ||0.00 ||||||0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0.00 |0 |||0.00 ||||||2019||||||958||000000|||00000000
